Index,Company Name,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
657,Goldsource Mines Inc.,GXS,0.12,Basic Materials,Metals & Mining,Gold Ore Mining(212221),3.113204,N/A,-0.020000
658,GoldSpot Discoveries Corp.,SPOT,0.34,Technology,Application Software,All Other Information Services(519190),0.349417,N/A,-0.07
659,Goldstar Minerals Inc.,GDM,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.478678,N/A,-0.030000
660,Goldstrike Resources Ltd.,GSR,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.050384,1.30,0.030000
661,Goliath Resources Limited,GOT,0.08,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),4.479216,N/A,-0.040000
662,Good Life Networks Inc.,GOOD,0.215,Technology,Online Media,Advertising Agencies(541810),3.107967,N/A,-0.020000
663,Good Natured Products Inc.,GDNP,0.145,Basic Materials,Chemicals,Plastics Material and Resin Manufacturing(325211),0.654309,N/A,-0.030000
664,Good2go Corp.,GOTO.P,0.1,Financial Services,Asset Management,Investment Advice(523930),1.21254,N/A,-0.05
665,Gossan Resources Limited,GSS,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.858788,N/A,-0.020000
666,Goviex Uranium Inc.,GXU,0.155,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),1.108093,62.30,0.00
667,Gowest Gold Ltd.,GWA,0.34,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.771556,N/A,-0.160000
668,GPM Metals Inc.,GPM,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.119368,N/A,-0.010000
669,Granada Gold Mine Inc.,GGM,0.115,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.653062,N/A,-0.040000
670,Grande Portage Resources Ltd.,GPG,0.12,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.174323,N/A,-0.040000
671,Grande West Transportation Group Inc.,BUS,0.56,Consumer Cyclical,Autos,Heavy Duty Truck Manufacturing(336120),1.70231,N/A,0.00
672,Granite Creek Copper Ltd.,GCX,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.892062,N/A,-0.150000
673,Graphene 3D Lab Inc.,GGG,0.07,Industrials,Industrial Products,Printing Machinery and Equipment Manufacturing(333244),9.368605,N/A,-0.020000
674,Graphite One Inc.,GPH,0.27,Basic Materials,Metals & Mining,Carbon and Graphite Product Manufacturing(335991),1.37563,N/A,-0.040000
675,Gratomic Inc.,GRAT,0.04,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),1.436929,N/A,-0.030000
676,Gray Rock Resources Ltd.,GRK,0.13,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.026502,4.40,0.030000
677,Great Atlantic Resources Corp.,GR,0.36,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.3273,N/A,-0.400000
678,Great Bear Resources Ltd.,GBR,3.97,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.471417,N/A,-0.110000
679,Great Lakes Graphite Inc.,GLK,0.0,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.8644,N/A,-0.020000
680,Great Quest Fertilizer Ltd.,GQ,0.1,Basic Materials,Metals & Mining,"Potash, Soda, and Borate Mineral Mining(212391)",-0.558793,N/A,-0.020000
681,Great Thunder Gold Corp.,GTG,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),6.524759,N/A,-0.010000
682,Greatbanks Resources Ltd.,GTB,0.095,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.022367,N/A,-0.090000
683,Green Arrow Resources Inc.,GAR,0.015,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.895727,N/A,-0.010000
684,Green Rise Capital Corporation,GRCC.P,0.19,Financial Services,Asset Management,Investment Advice(523930),0.703677,N/A,-0.080000
685,Greenbriar Capital Corp,GRB,0.98,Real Estate,Real Estate Services,Other Activities Related to Real Estate(531390),0.888805,N/A,-0.110000
686,Greencastle Resources Ltd.,VGN,0.075,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.513546,N/A,-0.020000
687,Greenfields Petroleum Corporation,GNF,0.49,Energy,Oil & Gas - E&P,,1.645479,N/A,-0.890000
688,Greenlane Renewables Inc.,GRN,0.24,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-6.997803,N/A,-0.080000
689,GreenPower Motor Company Inc.,GPV,0.55,Consumer Cyclical,Autos,Light Truck and Utility Vehicle Manufacturing(336112),1.400977,N/A,-0.040000
690,GreenSpace Brands Inc.,JTR,0.27,Consumer Defensive,Consumer Packaged Goods,All Other Miscellaneous Food Manufacturing(311999),0.283606,N/A,-0.180000
691,Greenstone Capital Corp.,GSGS.P,0.08,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
692,Grid Metals Corp.,GRDM,0.12,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.608022,N/A,-0.020000
693,Grizzly Discoveries Inc.,GZD,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.241411,N/A,-0.030000
694,Grosvenor Resource Corporation,GVR,0.08,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.323486,N/A,-0.030000
695,Group Eleven Resources Corp.,ZNG,0.04,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",0.806935,N/A,-0.060000
696,Group Ten Metals Inc.,PGE,0.14,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.141941,N/A,-0.05
697,Growmax Resources Corp.,GRO,0.09,Basic Materials,Agriculture,Other Basic Inorganic Chemical Manufacturing(325180),1.161139,N/A,-0.280000
698,GSP Resource Corp.,GSPR,0.18,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),-0.442037,N/A,-0.030000
699,GT Gold Corp.,GTT,0.91,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-3.341566,N/A,-0.120000
700,GTEC Holdings Ltd.,GTEC,0.455,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),1.834955,N/A,-0.170000
701,Guardian Exploration Inc.,GX,0.055,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.386798,1.10,0.05
702,Guerrero Ventures Inc.,GV,0.08,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.268056,N/A,-0.410000
703,Gulf & Pacific Equities Corp.,GUF,0.235,Real Estate,Real Estate Services,Lessors of Other Real Estate Property(531190),-0.284792,11.00,0.020000
704,Gungnir Resources Inc.,GUG,0.08,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.856932,4.80,0.020000
705,Gunpoint Exploration Ltd,GUN,0.45,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.734176,N/A,-0.020000
706,GUYANA GOLDSTRIKE INC.,GYA,0.13,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.842283,N/A,-0.040000
707,H-Source Holdings Ltd.,HSI,0.06,Technology,Application Software,Voluntary Health Organizations(813212),1.272818,N/A,-0.05
708,H2O Innovation Inc,HEO,1.1,Industrials,Industrial Products,Other Nonhazardous Waste Treatment and Disposal(562219),0.620694,N/A,-0.05
709,Halmont Properties Corporation cl A vtg shrs,HMT,1.1,Real Estate,Real Estate Services,Lessors of Other Real Estate Property(531190),-0.577093,39.80,0.030000
710,Hamilton Thorne Ltd,HTL,1.08,Healthcare,Medical Devices,Surgical and Medical Instrument Manufacturing(339112),2.25959,45.00,0.020000
711,Hampton Bay Capital Inc.,HPB.P,,nan,nan,nan,-2.036004,N/A,-0.010000
712,Hampton Financial Corporation,HFC,0.17,Financial Services,Brokers & Exchanges,Securities Brokerage(523120),-1.333858,N/A,-0.080000
713,Hampton Financial Corporation Preferred Shares A,HFC.PR.A,5.2,Financial Services,Brokers & Exchanges,Securities Brokerage(523120),0.047633,N/A,N/A
714,Handa Mining Corporation,HAND,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.440951,N/A,-0.030000
715,Hannan Metals Ltd.,HAN,0.085,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.208652,N/A,-0.040000
716,Hansa Resources Limited,HRL,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.008511,N/A,-0.010000
717,Hanstone Capital Corp.,HANS.P,0.2,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
718,Happy Creek Minerals Ltd,HPY,0.135,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.481062,N/A,0.00
719,Harfang Exploration Inc.,HAR,0.265,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.293897,N/A,-0.05
720,Harvest Gold Corp.,HVG,0.015,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.889947,N/A,-0.030000
721,Harvest One Cannabis Inc.,HVT,0.72,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),4.939314,N/A,-0.120000
722,Harvest One Cannabis Inc. wt 15Dec2020,HVT.WT,,nan,nan,nan,1.850783,N/A,N/A
723,Harvest One Cannabis Inc WTS A,HVT.WT.A,,nan,nan,nan,6.888849,N/A,N/A
724,Hashchain Technology Inc.,KASH,0.03,Financial Services,Brokers & Exchanges,Securities and Commodity Exchanges(523210),2.084808,N/A,-0.280000
725,Hawkeye Gold & Diamond Inc,HAWK,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.21564,N/A,-0.040000
726,Heatherdale Resources Ltd.,HTR,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.069806,10.30,0.00
727,Helijet International Inc.,HJI,0.29,Industrials,Transportation & Logistics,Other Airport Operations(488119),2.165638,58.00,0.010000
728,Helio Resources Corp.,HRC,0.06,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.969651,N/A,-0.14
729,Helix Applications Inc.,HELX,0.25,Technology,Application Software,Custom Computer Programming Services(541511),2.65947,N/A,-0.120000
730,Hemisphere Energy Corporation,HME,0.125,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),3.739767,N/A,-0.040000
731,Hemostemix Inc.,HEM,0.045,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),0.086358,N/A,-0.040000
732,Hempco Food and Fiber Inc.,HEMP,0.87,Consumer Defensive,Consumer Packaged Goods,All Other Miscellaneous Crop Farming(111998),10.654871,N/A,-0.100000
733,HFX Holding Corp.,HXC,0.055,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.357065,N/A,0.00
734,High Mountain Capital Corporation,BUZD.P,0.13,Financial Services,Asset Management,"Trust, Fiduciary, and Custody Activities(523991)",-0.360556,N/A,-0.05
735,Highbank Resources Ltd.,HBK,0.015,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.486995,N/A,-0.010000
736,Highbury Projects Inc,HPI,0.28,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.628916,N/A,-0.010000
737,Highland Copper Company Inc.,HI,0.035,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",0.201323,N/A,-0.010000
738,Highvista Gold Inc,HVV,0.17,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-3.568862,4.30,0.040000
739,Highway 50 Gold Corp.,HWY,0.15,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.592044,N/A,-0.060000
740,Highwood Oil Company Ltd.,HOCL,26.5,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),2.071546,N/A,-17.100000
741,Hill Street Beverage Company Inc.,BEER,0.185,Consumer Defensive,Beverages - Alcoholic,Breweries(312120),1.143408,N/A,-0.200000
742,Hillcrest Petroleum Ltd.,HRH,0.03,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),-1.917348,N/A,-0.020000
743,HIT Technologies Inc.,HIT,0.025,Consumer Cyclical,Travel & Leisure,Photographic and Photocopying Equipment Manufacturing(333316),-2.33889,N/A,-0.020000
744,Hive Blockchain Technologies Ltd.,HIVE,0.47,Financial Services,Brokers & Exchanges,"Data Processing, Hosting, and Related Services(518210)",5.904129,N/A,-0.310000
745,Hive Blockchain Technologies Ltd. wt 14Nov2019,HIVE.WT,,nan,nan,nan,-0.608934,N/A,N/A
746,Hoist Capital Corp.,HTE.P,0.08,Financial Services,Asset Management,Investment Advice(523930),-56.054935,N/A,-0.010000
747,Honey Badger Exploration Inc.,TUF,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.212055,N/A,-0.040000
748,Hooxi Network Inc.,HXI,0.74,Healthcare,Biotechnology,Research and Development in Biotechnology (except Nanobiotechnology)(541714),1.832209,N/A,-1.070000
749,Horizon Petroleum Ltd.,HPL,0.065,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.894937,N/A,-0.060000
750,Hornby Bay Minerals Exploration Ltd,HBE,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-834.35223,14.00,0.00
751,HPQ-Silicon Resources Inc.,HPQ,0.085,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.030237,N/A,-0.010000
752,HTC Purenergy Inc,HTC,1.24,Energy,Oil & Gas - Services,Support Activities for Oil and Gas Operations(213112),3.057049,N/A,-0.150000
753,Hudson Resources Inc.,HUD,0.45,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.327219,N/A,-0.030000
754,Hunt Mining Corp.,HMX,0.115,Basic Materials,Metals & Mining,Gold Ore Mining(212221),5.362409,N/A,-0.100000
755,Hunter Oil Corp.,HOC,0.19,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.967858,N/A,-0.520000
756,Huntington Exploration Inc.,HEI,0.05,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),0.277105,N/A,-0.05
757,Hut 8 Mining Corp.,HUT,2.69,Financial Services,Brokers & Exchanges,Miscellaneous Financial Investment Activities(523999),-28.413584,N/A,-2.460000
758,Hybrid Minerals Inc.,HZ,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.342093,N/A,-0.190000
759,I-Minerals Inc.,IMA,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.506155,N/A,-0.05
760,IBC Advanced Alloys Corp.,IB,0.19,Industrials,Industrial Products,All Other Miscellaneous Fabricated Metal Product Manufacturing(332999),1.303417,N/A,-0.080000
761,IBC Advanced Alloys Corp. db 2023jun06,IB.DB,,nan,nan,nan,0.012842,N/A,N/A
762,IBEX Technologies Inc,IBT,0.11,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),-0.500702,N/A,-0.030000
763,iCo Therapeutics Inc,ICO,0.06,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),4.175439,N/A,-0.020000
764,Iconic Minerals Ltd.,ICM,0.095,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.741411,N/A,-0.010000
765,ICOX Innovations Inc.,ICOX,0.295,Financial Services,Brokers & Exchanges,Miscellaneous Financial Investment Activities(523999),2.159239,N/A,-0.300000
766,Identillect Technologies Corp.,ID,0.04,Technology,Application Software,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers(423430),-2.212043,N/A,-0.010000
767,IEMR Resources Inc,IRI,0.015,Basic Materials,Metals & Mining,Support Activities for Metal Mining(213114),3.146424,N/A,-0.010000
768,iLOOKABOUT Corp.,ILA,0.185,Technology,Application Software,"Data Processing, Hosting, and Related Services(518210)",2.707952,N/A,-0.010000
769,Imaflex Inc.,IFX,0.65,Consumer Cyclical,Packaging & Containers,Plastics Packaging Film and Sheet (including Laminated) Manufacturing(326112),-0.752121,16.30,0.040000
770,Imaging Dynamics Company Ltd.,IDL,0.03,Healthcare,Medical Diagnostics & Research,Electromedical and Electrotherapeutic Apparatus Manufacturing(334510),-6.954747,0.40,0.07
771,iMetal Resources Inc.,IMR,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.285391,N/A,-0.010000
772,IMining Blockchain and Cryptocurrency Inc.,IMIN,0.15,Financial Services,Brokers & Exchanges,Securities Brokerage(523120),0.909637,N/A,-0.160000
773,Immunoprecise Antibodies Ltd.,IPA,0.74,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),2.357546,N/A,-0.100000
774,IMPACT Silver Corp.,IPT,0.275,Basic Materials,Metals & Mining,Silver Ore Mining(212222),2.073528,N/A,-0.07
775,Imperial Equities Inc.,IEI,4.0,Real Estate,Real Estate Services,Offices of Real Estate Appraisers(531320),-0.452105,50.00,0.080000
776,Imperial Ginseng Products Ltd.,IGP,0.68,Consumer Defensive,Consumer Packaged Goods,Other Food Crops Grown Under Cover(111419),-1.009812,N/A,-0.260000
777,Imperial Mining Group Ltd.,IPG,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.97563,N/A,-0.010000
778,Inca One Gold Corp.,IO,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.673637,N/A,-0.020000
779,Inceptus Capital Ltd.,ICI.P,0.21,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-3.638218,2.40,0.090000
780,Independence Gold Corp.,IGO,0.06,Basic Materials,Metals & Mining,Gold Ore Mining(212221),3.471231,N/A,-0.05
781,Indico Resources Ltd.,IDI,0.005,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.996455,N/A,0.00
782,Indigo Exploration Inc.,IXI,0.015,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.365404,N/A,0.00
783,Indiva Limited,NDVA,0.48,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),2.855512,N/A,-0.110000
784,Indiva Limited wt 13Feb2020,NDVA.WT,,nan,nan,nan,8.057638,N/A,N/A
785,Infinite Lithium Corp.,ILI,0.065,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.828467,N/A,-0.030000
786,Inform Resources Corp.,IRR,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.43072,N/A,-0.010000
787,Innovotech Inc.,IOT,0.07,Healthcare,Biotechnology,Research and Development in Biotechnology (except Nanobiotechnology)(541714),0.824165,N/A,0.00
788,Inomin Mines Inc,MINE,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.3277,N/A,-0.010000
789,Input Capital Corp.,INP,0.78,Consumer Defensive,Consumer Packaged Goods,Farm Management Services(115116),0.651235,N/A,-0.05
790,Inspira Financial Inc.,LND,0.115,Financial Services,Credit Services,Offices of Other Holding Companies(551112),0.083983,N/A,-0.160000
791,Intact Gold Corp.,ITG,0.055,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-4.064079,N/A,-0.020000
792,Integra Resources Corp.,ITR,0.88,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.965435,N/A,-0.270000
793,IntelGenx Technologies Corp,IGX,0.65,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),1.872816,N/A,-0.120000
794,IntelGenx Technologies Corp db30June2020,IGX.DB,100.0,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),0.609536,N/A,N/A
795,Inter-Rock Minerals Inc.,IRO,0.22,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.234986,15.00,0.010000
796,Interbit Ltd.,IBIT,0.73,Technology,Application Software,Computer Facilities Management Services(541513),-0.922872,N/A,-0.390000
797,Interconnect Ventures Corporation,IVC,0.065,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),-4.710778,N/A,-0.020000
798,Intercontinental Gold and Metals Ltd.,ICAU,0.13,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.111122,N/A,-0.07
799,Interlapse Technologies Corp.,INLA,0.94,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.942936,N/A,-0.110000
800,International Bethlehem Mining Corp.,IBC,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.377581,N/A,-0.040000
